Position_ID,Department,Position_Title,Designation,Skill_ID,Skill_Name,Skill_Category,Requirement_Type,Mandatory_Flag,Minimum_Proficiency_Level,Minimum_Skill_Score,Skill_Weight_pct,Department_ID,Business_Unit,Organizational_Unit_ID,Data_As_Of_Date
POS-161,Finance,Financial Analyst,Financial Analyst,S029,Advanced Excel,Digital,Required,No,3,65,20,DEPARTMENT-002,Corporate Services,ORGANIZATIONAL-UNIT-FIN-TEAM-03,2026-08-01
POS-161,Finance,Financial Analyst,Financial Analyst,S030,Risk Analysis,Functional,Preferred,No,2,55,10,DEPARTMENT-002,Corporate Services,ORGANIZATIONAL-UNIT-FIN-TEAM-03,2026-08-01
POS-162,Customer Support,Customer Support Representative,Support Executive,S037,Customer Service,Functional,Required,Yes,2,55,25,DEPARTMENT-004,Commercial Services,ORGANIZATIONAL-UNIT-CS-TEAM-01,2026-08-01
POS-162,Customer Support,Customer Support Representative,Support Executive,S038,Complaint Resolution,Behavioral,Required,Yes,2,55,25,DEPARTMENT-004,Commercial Services,ORGANIZATIONAL-UNIT-CS-TEAM-01,2026-08-01
POS-162,Customer Support,Customer Support Representative,Support Executive,S039,Call Handling,Functional,Required,Yes,2,55,20,DEPARTMENT-004,Commercial Services,ORGANIZATIONAL-UNIT-CS-TEAM-01,2026-08-01
POS-162,Customer Support,Customer Support Representative,Support Executive,S018,Product Knowledge,Functional,Required,No,2,55,20,DEPARTMENT-004,Commercial Services,ORGANIZATIONAL-UNIT-CS-TEAM-01,2026-08-01
POS-162,Customer Support,Customer Support Representative,Support Executive,S051,Empathy & Active Listening,Behavioral,Preferred,No,1,45,10,DEPARTMENT-004,Commercial Services,ORGANIZATIONAL-UNIT-CS-TEAM-01,2026-08-01
POS-163,Engineering,Software Engineer II,Software Engineer,S001,Python Programming,Technical,Required,Yes,3,65,25,DEPARTMENT-005,Technology and Innovation,ORGANIZATIONAL-UNIT-ENG-TEAM-02,2026-08-01
POS-163,Engineering,Software Engineer II,Software Engineer,S002,SQL & Databases,Technical,Required,Yes,3,65,25,DEPARTMENT-005,Technology and Innovation,ORGANIZATIONAL-UNIT-ENG-TEAM-02,2026-08-01
POS-163,Engineering,Software Engineer II,Software Engineer,S003,API Development,Technical,Required,Yes,3,65,20,DEPARTMENT-005,Technology and Innovation,ORGANIZATIONAL-UNIT-ENG-TEAM-02,2026-08-01
POS-163,Engineering,Software Engineer II,Software Engineer,S004,Software Testing,Technical,Required,No,3,65,20,DEPARTMENT-005,Technology and Innovation,ORGANIZATIONAL-UNIT-ENG-TEAM-02,2026-08-01
POS-163,Engineering,Software Engineer II,Software Engineer,S044,Problem Solving,Behavioral,Preferred,No,2,55,10,DEPARTMENT-005,Technology and Innovation,ORGANIZATIONAL-UNIT-ENG-TEAM-02,2026-08-01
POS-164,Sales,Sales Executive,Sales Executive,S012,B2B Sales,Functional,Required,Yes,2,55,25,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-03,2026-08-01
POS-164,Sales,Sales Executive,Sales Executive,S013,Lead Generation,Functional,Required,Yes,2,55,25,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-03,2026-08-01
POS-164,Sales,Sales Executive,Sales Executive,S018,Product Knowledge,Functional,Required,Yes,2,55,20,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-03,2026-08-01
POS-164,Sales,Sales Executive,Sales Executive,S015,CRM Management,Digital,Required,No,2,55,20,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-03,2026-08-01
POS-164,Sales,Sales Executive,Sales Executive,S042,Communication,Behavioral,Preferred,No,1,45,10,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-03,2026-08-01
POS-165,Sales,Sales Executive,Sales Executive,S012,B2B Sales,Functional,Required,Yes,2,55,25,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-01,2026-08-01
POS-165,Sales,Sales Executive,Sales Executive,S013,Lead Generation,Functional,Required,Yes,2,55,25,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-01,2026-08-01
POS-165,Sales,Sales Executive,Sales Executive,S018,Product Knowledge,Functional,Required,Yes,2,55,20,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-01,2026-08-01
POS-165,Sales,Sales Executive,Sales Executive,S015,CRM Management,Digital,Required,No,2,55,20,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-01,2026-08-01
POS-165,Sales,Sales Executive,Sales Executive,S042,Communication,Behavioral,Preferred,No,1,45,10,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-01,2026-08-01
POS-166,Sales,Sales Manager,Sales Manager,S017,Pipeline Management,Functional,Required,Yes,4,75,25,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL,2026-08-01
POS-166,Sales,Sales Manager,Sales Manager,S046,Leadership,Leadership,Required,Yes,4,75,25,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL,2026-08-01
POS-166,Sales,Sales Manager,Sales Manager,S045,Stakeholder Management,Behavioral,Required,Yes,4,75,20,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL,2026-08-01
POS-166,Sales,Sales Manager,Sales Manager,S047,Coaching & Mentoring,Leadership,Required,No,4,75,20,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL,2026-08-01
POS-166,Sales,Sales Manager,Sales Manager,S014,Negotiation,Behavioral,Preferred,No,3,65,10,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL,2026-08-01
POS-167,Sales,Account Manager,Senior Sales Executive,S016,Account Management,Functional,Required,Yes,3,65,25,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-03,2026-08-01
POS-167,Sales,Account Manager,Senior Sales Executive,S014,Negotiation,Behavioral,Required,Yes,3,65,25,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-03,2026-08-01
POS-167,Sales,Account Manager,Senior Sales Executive,S015,CRM Management,Digital,Required,Yes,3,65,20,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-03,2026-08-01
POS-167,Sales,Account Manager,Senior Sales Executive,S017,Pipeline Management,Functional,Required,No,3,65,20,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-03,2026-08-01
POS-167,Sales,Account Manager,Senior Sales Executive,S018,Product Knowledge,Functional,Preferred,No,2,55,10,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-03,2026-08-01
POS-168,Customer Support,Support Team Lead,Team Lead - Customer Support,S040,SLA Management,Functional,Required,Yes,4,75,25,DEPARTMENT-004,Commercial Services,ORGANIZATIONAL-UNIT-CS-TEAM-01,2026-08-01
POS-168,Customer Support,Support Team Lead,Team Lead - Customer Support,S041,Knowledge Base Management,Digital,Required,Yes,4,75,25,DEPARTMENT-004,Commercial Services,ORGANIZATIONAL-UNIT-CS-TEAM-01,2026-08-01
POS-168,Customer Support,Support Team Lead,Team Lead - Customer Support,S047,Coaching & Mentoring,Leadership,Required,Yes,4,75,20,DEPARTMENT-004,Commercial Services,ORGANIZATIONAL-UNIT-CS-TEAM-01,2026-08-01
POS-168,Customer Support,Support Team Lead,Team Lead - Customer Support,S038,Complaint Resolution,Behavioral,Required,No,4,75,20,DEPARTMENT-004,Commercial Services,ORGANIZATIONAL-UNIT-CS-TEAM-01,2026-08-01
POS-168,Customer Support,Support Team Lead,Team Lead - Customer Support,S043,Teamwork,Behavioral,Preferred,No,3,65,10,DEPARTMENT-004,Commercial Services,ORGANIZATIONAL-UNIT-CS-TEAM-01,2026-08-01
POS-169,IT,IT Operations Manager,IT Manager,S010,IT Service Management,Functional,Required,Yes,4,75,25,DEPARTMENT-007,Technology and Innovation,ORGANIZATIONAL-UNIT-IT,2026-08-01
POS-169,IT,IT Operations Manager,IT Manager,S046,Leadership,Leadership,Required,Yes,4,75,25,DEPARTMENT-007,Technology and Innovation,ORGANIZATIONAL-UNIT-IT,2026-08-01
POS-169,IT,IT Operations Manager,IT Manager,S008,Cybersecurity,Technical,Required,Yes,4,75,20,DEPARTMENT-007,Technology and Innovation,ORGANIZATIONAL-UNIT-IT,2026-08-01
POS-169,IT,IT Operations Manager,IT Manager,S050,Project Management,Leadership,Required,No,4,75,20,DEPARTMENT-007,Technology and Innovation,ORGANIZATIONAL-UNIT-IT,2026-08-01
POS-169,IT,IT Operations Manager,IT Manager,S045,Stakeholder Management,Behavioral,Preferred,No,3,65,10,DEPARTMENT-007,Technology and Innovation,ORGANIZATIONAL-UNIT-IT,2026-08-01
POS-170,Customer Support,Senior Support Executive,Senior Support Executive,S037,Customer Service,Functional,Required,Yes,3,65,25,DEPARTMENT-004,Commercial Services,ORGANIZATIONAL-UNIT-CS-TEAM-03,2026-08-01
POS-170,Customer Support,Senior Support Executive,Senior Support Executive,S040,SLA Management,Functional,Required,Yes,3,65,25,DEPARTMENT-004,Commercial Services,ORGANIZATIONAL-UNIT-CS-TEAM-03,2026-08-01
POS-170,Customer Support,Senior Support Executive,Senior Support Executive,S015,CRM Management,Digital,Required,Yes,3,65,20,DEPARTMENT-004,Commercial Services,ORGANIZATIONAL-UNIT-CS-TEAM-03,2026-08-01
POS-170,Customer Support,Senior Support Executive,Senior Support Executive,S038,Complaint Resolution,Behavioral,Required,No,3,65,20,DEPARTMENT-004,Commercial Services,ORGANIZATIONAL-UNIT-CS-TEAM-03,2026-08-01
POS-170,Customer Support,Senior Support Executive,Senior Support Executive,S042,Communication,Behavioral,Preferred,No,2,55,10,DEPARTMENT-004,Commercial Services,ORGANIZATIONAL-UNIT-CS-TEAM-03,2026-08-01
POS-171,IT,IT Operations Manager,IT Manager,S010,IT Service Management,Functional,Required,Yes,4,75,25,DEPARTMENT-007,Technology and Innovation,ORGANIZATIONAL-UNIT-IT,2026-08-01
POS-171,IT,IT Operations Manager,IT Manager,S046,Leadership,Leadership,Required,Yes,4,75,25,DEPARTMENT-007,Technology and Innovation,ORGANIZATIONAL-UNIT-IT,2026-08-01
POS-171,IT,IT Operations Manager,IT Manager,S008,Cybersecurity,Technical,Required,Yes,4,75,20,DEPARTMENT-007,Technology and Innovation,ORGANIZATIONAL-UNIT-IT,2026-08-01
POS-171,IT,IT Operations Manager,IT Manager,S050,Project Management,Leadership,Required,No,4,75,20,DEPARTMENT-007,Technology and Innovation,ORGANIZATIONAL-UNIT-IT,2026-08-01
POS-171,IT,IT Operations Manager,IT Manager,S045,Stakeholder Management,Behavioral,Preferred,No,3,65,10,DEPARTMENT-007,Technology and Innovation,ORGANIZATIONAL-UNIT-IT,2026-08-01
POS-172,Operations,Operations Analyst,Operations Specialist,S019,Process Management,Functional,Required,Yes,3,65,25,DEPARTMENT-006,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-02,2026-08-01
POS-172,Operations,Operations Analyst,Operations Specialist,S021,Process Improvement,Functional,Required,Yes,3,65,25,DEPARTMENT-006,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-02,2026-08-01
POS-172,Operations,Operations Analyst,Operations Specialist,S022,Quality Control,Functional,Required,Yes,3,65,20,DEPARTMENT-006,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-02,2026-08-01
POS-172,Operations,Operations Analyst,Operations Specialist,S029,Advanced Excel,Digital,Required,No,3,65,20,DEPARTMENT-006,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-02,2026-08-01
POS-172,Operations,Operations Analyst,Operations Specialist,S044,Problem Solving,Behavioral,Preferred,No,2,55,10,DEPARTMENT-006,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-02,2026-08-01
POS-173,Finance,Senior Financial Analyst,Senior Financial Analyst,S025,Financial Analysis,Functional,Required,Yes,4,75,25,DEPARTMENT-002,Corporate Services,ORGANIZATIONAL-UNIT-FIN-TEAM-03,2026-08-01
POS-173,Finance,Senior Financial Analyst,Senior Financial Analyst,S028,Regulatory Reporting,Compliance,Required,Yes,4,75,25,DEPARTMENT-002,Corporate Services,ORGANIZATIONAL-UNIT-FIN-TEAM-03,2026-08-01
POS-173,Finance,Senior Financial Analyst,Senior Financial Analyst,S027,Budgeting & Forecasting,Functional,Required,Yes,4,75,20,DEPARTMENT-002,Corporate Services,ORGANIZATIONAL-UNIT-FIN-TEAM-03,2026-08-01
POS-173,Finance,Senior Financial Analyst,Senior Financial Analyst,S030,Risk Analysis,Functional,Required,No,4,75,20,DEPARTMENT-002,Corporate Services,ORGANIZATIONAL-UNIT-FIN-TEAM-03,2026-08-01
POS-173,Finance,Senior Financial Analyst,Senior Financial Analyst,S045,Stakeholder Management,Behavioral,Preferred,No,3,65,10,DEPARTMENT-002,Corporate Services,ORGANIZATIONAL-UNIT-FIN-TEAM-03,2026-08-01
POS-174,Sales,Account Manager,Senior Sales Executive,S016,Account Management,Functional,Required,Yes,3,65,25,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-01,2026-08-01
POS-174,Sales,Account Manager,Senior Sales Executive,S014,Negotiation,Behavioral,Required,Yes,3,65,25,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-01,2026-08-01
POS-174,Sales,Account Manager,Senior Sales Executive,S015,CRM Management,Digital,Required,Yes,3,65,20,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-01,2026-08-01
POS-174,Sales,Account Manager,Senior Sales Executive,S017,Pipeline Management,Functional,Required,No,3,65,20,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-01,2026-08-01
POS-174,Sales,Account Manager,Senior Sales Executive,S018,Product Knowledge,Functional,Preferred,No,2,55,10,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-01,2026-08-01
POS-175,Operations,Operations Analyst,Operations Specialist,S019,Process Management,Functional,Required,Yes,3,65,25,DEPARTMENT-006,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-02,2026-08-01
POS-175,Operations,Operations Analyst,Operations Specialist,S021,Process Improvement,Functional,Required,Yes,3,65,25,DEPARTMENT-006,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-02,2026-08-01
POS-175,Operations,Operations Analyst,Operations Specialist,S022,Quality Control,Functional,Required,Yes,3,65,20,DEPARTMENT-006,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-02,2026-08-01
POS-175,Operations,Operations Analyst,Operations Specialist,S029,Advanced Excel,Digital,Required,No,3,65,20,DEPARTMENT-006,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-02,2026-08-01
POS-175,Operations,Operations Analyst,Operations Specialist,S044,Problem Solving,Behavioral,Preferred,No,2,55,10,DEPARTMENT-006,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-02,2026-08-01
POS-176,Sales,Senior Account Manager,Senior Account Manager,S016,Account Management,Functional,Required,Yes,4,75,25,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-03,2026-08-01
POS-176,Sales,Senior Account Manager,Senior Account Manager,S014,Negotiation,Behavioral,Required,Yes,4,75,25,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-03,2026-08-01
POS-176,Sales,Senior Account Manager,Senior Account Manager,S017,Pipeline Management,Functional,Required,Yes,4,75,20,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-03,2026-08-01
POS-176,Sales,Senior Account Manager,Senior Account Manager,S045,Stakeholder Management,Behavioral,Required,No,4,75,20,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-03,2026-08-01
POS-176,Sales,Senior Account Manager,Senior Account Manager,S047,Coaching & Mentoring,Leadership,Preferred,No,3,65,10,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-03,2026-08-01
POS-177,HR,HR Generalist,HR Specialist,S033,Performance Management,Functional,Required,Yes,3,65,25,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,2026-08-01
POS-177,HR,HR Generalist,HR Specialist,S031,Recruitment & Selection,Functional,Required,Yes,3,65,25,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,2026-08-01
POS-177,HR,HR Generalist,HR Specialist,S032,HRIS & Employee Data,Digital,Required,Yes,3,65,20,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,2026-08-01
POS-177,HR,HR Generalist,HR Specialist,S035,Learning & Development,Functional,Required,No,3,65,20,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,2026-08-01
POS-177,HR,HR Generalist,HR Specialist,S034,Employee Relations,Behavioral,Preferred,No,2,55,10,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,2026-08-01
POS-178,Sales,Sales Executive,Sales Executive,S012,B2B Sales,Functional,Required,Yes,2,55,25,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-02,2026-08-01
POS-178,Sales,Sales Executive,Sales Executive,S013,Lead Generation,Functional,Required,Yes,2,55,25,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-02,2026-08-01
POS-178,Sales,Sales Executive,Sales Executive,S018,Product Knowledge,Functional,Required,Yes,2,55,20,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-02,2026-08-01
POS-178,Sales,Sales Executive,Sales Executive,S015,CRM Management,Digital,Required,No,2,55,20,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-02,2026-08-01
POS-178,Sales,Sales Executive,Sales Executive,S042,Communication,Behavioral,Preferred,No,1,45,10,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-02,2026-08-01
POS-179,Operations,Operations Officer,Operations Officer,S020,SOP Compliance,Compliance,Required,Yes,2,55,25,DEPARTMENT-006,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-03,2026-08-01
POS-179,Operations,Operations Officer,Operations Officer,S024,Workflow Coordination,Functional,Required,Yes,2,55,25,DEPARTMENT-006,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-03,2026-08-01
POS-179,Operations,Operations Officer,Operations Officer,S022,Quality Control,Functional,Required,Yes,2,55,20,DEPARTMENT-006,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-03,2026-08-01
POS-179,Operations,Operations Officer,Operations Officer,S029,Advanced Excel,Digital,Required,No,2,55,20,DEPARTMENT-006,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-03,2026-08-01
POS-179,Operations,Operations Officer,Operations Officer,S043,Teamwork,Behavioral,Preferred,No,1,45,10,DEPARTMENT-006,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-03,2026-08-01
POS-180,Customer Support,Customer Support Representative,Support Executive,S037,Customer Service,Functional,Required,Yes,2,55,25,DEPARTMENT-004,Commercial Services,ORGANIZATIONAL-UNIT-CS-TEAM-01,2026-08-01
POS-180,Customer Support,Customer Support Representative,Support Executive,S038,Complaint Resolution,Behavioral,Required,Yes,2,55,25,DEPARTMENT-004,Commercial Services,ORGANIZATIONAL-UNIT-CS-TEAM-01,2026-08-01
POS-180,Customer Support,Customer Support Representative,Support Executive,S039,Call Handling,Functional,Required,Yes,2,55,20,DEPARTMENT-004,Commercial Services,ORGANIZATIONAL-UNIT-CS-TEAM-01,2026-08-01
POS-180,Customer Support,Customer Support Representative,Support Executive,S018,Product Knowledge,Functional,Required,No,2,55,20,DEPARTMENT-004,Commercial Services,ORGANIZATIONAL-UNIT-CS-TEAM-01,2026-08-01
POS-180,Customer Support,Customer Support Representative,Support Executive,S051,Empathy & Active Listening,Behavioral,Preferred,No,1,45,10,DEPARTMENT-004,Commercial Services,ORGANIZATIONAL-UNIT-CS-TEAM-01,2026-08-01
POS-181,Operations,Operations Officer,Operations Officer,S020,SOP Compliance,Compliance,Required,Yes,2,55,25,DEPARTMENT-006,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-02,2026-08-01
POS-181,Operations,Operations Officer,Operations Officer,S024,Workflow Coordination,Functional,Required,Yes,2,55,25,DEPARTMENT-006,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-02,2026-08-01
POS-181,Operations,Operations Officer,Operations Officer,S022,Quality Control,Functional,Required,Yes,2,55,20,DEPARTMENT-006,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-02,2026-08-01
POS-181,Operations,Operations Officer,Operations Officer,S029,Advanced Excel,Digital,Required,No,2,55,20,DEPARTMENT-006,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-02,2026-08-01
POS-181,Operations,Operations Officer,Operations Officer,S043,Teamwork,Behavioral,Preferred,No,1,45,10,DEPARTMENT-006,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-02,2026-08-01
POS-182,Sales,Account Manager,Senior Sales Executive,S016,Account Management,Functional,Required,Yes,3,65,25,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-03,2026-08-01
POS-182,Sales,Account Manager,Senior Sales Executive,S014,Negotiation,Behavioral,Required,Yes,3,65,25,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-03,2026-08-01
POS-182,Sales,Account Manager,Senior Sales Executive,S015,CRM Management,Digital,Required,Yes,3,65,20,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-03,2026-08-01
POS-182,Sales,Account Manager,Senior Sales Executive,S017,Pipeline Management,Functional,Required,No,3,65,20,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-03,2026-08-01
