Activity_Date,Department_ID,Department_Name,Actual_Employee_Count,Employees_Available_for_Work,Employees_on_Approved_Leave,Employees_Absent,Total_Overtime_Hours,Open_Position_Count,Critical_Open_Position_Count,Workforce_Availability_Percentage,Data_Refresh_Timestamp,Data_Quality_Status
2026-07-10,DEPARTMENT-014,Production & Manufacturing,45,44,0,1,15,11,11,97.78,2026-07-10T18:00:00+05:00,Validated
2026-07-10,DEPARTMENT-015,Quality Assurance,45,44,1,0,7,5,1,97.78,2026-07-10T18:00:00+05:00,Validated
2026-07-10,DEPARTMENT-016,Research & Development,45,43,1,1,5,7,2,95.56,2026-07-10T18:00:00+05:00,Validated
2026-07-11,DEPARTMENT-001,HR,45,35,4,6,8,0,0,77.78,2026-07-11T18:00:00+05:00,Validated
2026-07-11,DEPARTMENT-002,Finance,45,40,1,4,5,3,1,88.89,2026-07-11T18:00:00+05:00,Validated
2026-07-11,DEPARTMENT-003,Sales,45,36,1,8,4,7,2,80.0,2026-07-11T18:00:00+05:00,Validated
2026-07-11,DEPARTMENT-004,Customer Support,45,40,1,4,9,5,1,88.89,2026-07-11T18:00:00+05:00,Validated
2026-07-11,DEPARTMENT-005,Engineering,45,40,1,4,6,9,3,88.89,2026-07-11T18:00:00+05:00,Validated
2026-07-11,DEPARTMENT-006,Operations,45,36,4,5,4,6,2,80.0,2026-07-11T18:00:00+05:00,Validated
2026-07-11,DEPARTMENT-007,IT,45,38,3,4,2,4,1,84.44,2026-07-11T18:00:00+05:00,Validated
2026-07-11,DEPARTMENT-008,Medical Care,45,37,2,6,15,10,10,82.22,2026-07-11T18:00:00+05:00,Validated
2026-07-11,DEPARTMENT-009,Training & Development,45,39,1,5,5,2,0,86.67,2026-07-11T18:00:00+05:00,Validated
2026-07-11,DEPARTMENT-010,Administration & Facilities,45,39,2,4,8,0,0,86.67,2026-07-11T18:00:00+05:00,Validated
2026-07-11,DEPARTMENT-011,Legal & Compliance,45,41,1,3,7,0,0,91.11,2026-07-11T18:00:00+05:00,Validated
2026-07-11,DEPARTMENT-012,Procurement & Supply Chain,45,41,1,3,6,3,1,91.11,2026-07-11T18:00:00+05:00,Validated
2026-07-11,DEPARTMENT-013,Logistics & Warehouse,45,39,0,6,16,8,2,86.67,2026-07-11T18:00:00+05:00,Validated
2026-07-11,DEPARTMENT-014,Production & Manufacturing,45,36,2,7,16,11,11,80.0,2026-07-11T18:00:00+05:00,Validated
2026-07-11,DEPARTMENT-015,Quality Assurance,45,35,3,7,12,5,1,77.78,2026-07-11T18:00:00+05:00,Validated
2026-07-11,DEPARTMENT-016,Research & Development,45,36,2,7,11,7,2,80.0,2026-07-11T18:00:00+05:00,Validated
2026-07-12,DEPARTMENT-001,HR,45,38,1,6,8,0,0,84.44,2026-07-12T18:00:00+05:00,Validated
2026-07-12,DEPARTMENT-002,Finance,45,40,1,4,3,3,1,88.89,2026-07-12T18:00:00+05:00,Validated
2026-07-12,DEPARTMENT-003,Sales,45,38,1,6,11,7,2,84.44,2026-07-12T18:00:00+05:00,Validated
2026-07-12,DEPARTMENT-004,Customer Support,45,39,1,5,3,5,1,86.67,2026-07-12T18:00:00+05:00,Validated
2026-07-12,DEPARTMENT-005,Engineering,45,43,0,2,9,9,3,95.56,2026-07-12T18:00:00+05:00,Validated
2026-07-12,DEPARTMENT-006,Operations,45,37,3,5,0,6,2,82.22,2026-07-12T18:00:00+05:00,Validated
2026-07-12,DEPARTMENT-007,IT,45,37,2,6,0,4,1,82.22,2026-07-12T18:00:00+05:00,Validated
2026-07-12,DEPARTMENT-008,Medical Care,45,38,2,5,12,10,10,84.44,2026-07-12T18:00:00+05:00,Validated
2026-07-12,DEPARTMENT-009,Training & Development,45,36,2,7,4,2,0,80.0,2026-07-12T18:00:00+05:00,Validated
2026-07-12,DEPARTMENT-010,Administration & Facilities,45,39,2,4,8,0,0,86.67,2026-07-12T18:00:00+05:00,Validated
2026-07-12,DEPARTMENT-011,Legal & Compliance,45,38,2,5,7,0,0,84.44,2026-07-12T18:00:00+05:00,Validated
2026-07-12,DEPARTMENT-012,Procurement & Supply Chain,45,39,2,4,5,3,1,86.67,2026-07-12T18:00:00+05:00,Validated
2026-07-12,DEPARTMENT-013,Logistics & Warehouse,45,36,1,8,14,8,2,80.0,2026-07-12T18:00:00+05:00,Validated
2026-07-12,DEPARTMENT-014,Production & Manufacturing,45,38,2,5,7,11,11,84.44,2026-07-12T18:00:00+05:00,Validated
2026-07-12,DEPARTMENT-015,Quality Assurance,45,38,3,4,7,5,1,84.44,2026-07-12T18:00:00+05:00,Validated
2026-07-12,DEPARTMENT-016,Research & Development,45,38,2,5,13,7,2,84.44,2026-07-12T18:00:00+05:00,Validated
2026-07-13,DEPARTMENT-001,HR,45,45,0,0,8,0,0,100.0,2026-07-13T18:00:00+05:00,Validated
2026-07-13,DEPARTMENT-002,Finance,45,43,0,2,8,3,1,95.56,2026-07-13T18:00:00+05:00,Validated
2026-07-13,DEPARTMENT-003,Sales,45,45,0,0,2,7,2,100.0,2026-07-13T18:00:00+05:00,Validated
2026-07-13,DEPARTMENT-004,Customer Support,45,41,2,2,16,5,1,91.11,2026-07-13T18:00:00+05:00,Validated
2026-07-13,DEPARTMENT-005,Engineering,45,43,1,1,0,9,3,95.56,2026-07-13T18:00:00+05:00,Validated
2026-07-13,DEPARTMENT-006,Operations,45,39,3,3,0,6,2,86.67,2026-07-13T18:00:00+05:00,Validated
2026-07-13,DEPARTMENT-007,IT,45,44,1,0,6,4,1,97.78,2026-07-13T18:00:00+05:00,Validated
2026-07-13,DEPARTMENT-008,Medical Care,45,43,0,2,9,10,10,95.56,2026-07-13T18:00:00+05:00,Validated
2026-07-13,DEPARTMENT-009,Training & Development,45,42,3,0,0,2,0,93.33,2026-07-13T18:00:00+05:00,Validated
2026-07-13,DEPARTMENT-010,Administration & Facilities,45,44,1,0,10,0,0,97.78,2026-07-13T18:00:00+05:00,Validated
2026-07-13,DEPARTMENT-011,Legal & Compliance,45,42,1,2,8,0,0,93.33,2026-07-13T18:00:00+05:00,Validated
2026-07-13,DEPARTMENT-012,Procurement & Supply Chain,45,44,0,1,2,3,1,97.78,2026-07-13T18:00:00+05:00,Validated
2026-07-13,DEPARTMENT-013,Logistics & Warehouse,45,41,2,2,15,8,2,91.11,2026-07-13T18:00:00+05:00,Validated
2026-07-13,DEPARTMENT-014,Production & Manufacturing,45,40,2,3,16,11,11,88.89,2026-07-13T18:00:00+05:00,Validated
2026-07-13,DEPARTMENT-015,Quality Assurance,45,40,1,4,0,5,1,88.89,2026-07-13T18:00:00+05:00,Validated
2026-07-13,DEPARTMENT-016,Research & Development,45,43,2,0,7,7,2,95.56,2026-07-13T18:00:00+05:00,Validated
2026-07-14,DEPARTMENT-001,HR,45,41,2,2,11,0,0,91.11,2026-07-14T18:00:00+05:00,Validated
2026-07-14,DEPARTMENT-002,Finance,45,40,3,2,11,3,1,88.89,2026-07-14T18:00:00+05:00,Validated
2026-07-14,DEPARTMENT-003,Sales,45,44,0,1,4,7,2,97.78,2026-07-14T18:00:00+05:00,Validated
2026-07-14,DEPARTMENT-004,Customer Support,45,42,1,2,9,5,1,93.33,2026-07-14T18:00:00+05:00,Validated
2026-07-14,DEPARTMENT-005,Engineering,45,39,2,4,0,9,3,86.67,2026-07-14T18:00:00+05:00,Validated
2026-07-14,DEPARTMENT-006,Operations,45,42,3,0,7,6,2,93.33,2026-07-14T18:00:00+05:00,Validated
2026-07-14,DEPARTMENT-007,IT,45,42,3,0,12,4,1,93.33,2026-07-14T18:00:00+05:00,Validated
2026-07-14,DEPARTMENT-008,Medical Care,45,43,1,1,16,10,10,95.56,2026-07-14T18:00:00+05:00,Validated
2026-07-14,DEPARTMENT-009,Training & Development,45,41,2,2,12,2,0,91.11,2026-07-14T18:00:00+05:00,Validated
2026-07-14,DEPARTMENT-010,Administration & Facilities,45,41,3,1,5,0,0,91.11,2026-07-14T18:00:00+05:00,Validated
2026-07-14,DEPARTMENT-011,Legal & Compliance,45,45,0,0,6,0,0,100.0,2026-07-14T18:00:00+05:00,Validated
2026-07-14,DEPARTMENT-012,Procurement & Supply Chain,45,42,1,2,6,3,1,93.33,2026-07-14T18:00:00+05:00,Validated
2026-07-14,DEPARTMENT-013,Logistics & Warehouse,45,42,1,2,9,8,2,93.33,2026-07-14T18:00:00+05:00,Validated
2026-07-14,DEPARTMENT-014,Production & Manufacturing,45,44,0,1,17,11,11,97.78,2026-07-14T18:00:00+05:00,Validated
2026-07-14,DEPARTMENT-015,Quality Assurance,45,44,0,1,7,5,1,97.78,2026-07-14T18:00:00+05:00,Validated
2026-07-14,DEPARTMENT-016,Research & Development,45,43,1,1,7,7,2,95.56,2026-07-14T18:00:00+05:00,Validated
2026-07-15,DEPARTMENT-001,HR,45,41,3,1,4,0,0,91.11,2026-07-15T18:00:00+05:00,Validated
2026-07-15,DEPARTMENT-002,Finance,45,43,0,2,7,3,1,95.56,2026-07-15T18:00:00+05:00,Validated
2026-07-15,DEPARTMENT-003,Sales,45,42,2,1,5,7,2,93.33,2026-07-15T18:00:00+05:00,Validated
2026-07-15,DEPARTMENT-004,Customer Support,45,42,1,2,0,5,1,93.33,2026-07-15T18:00:00+05:00,Validated
2026-07-15,DEPARTMENT-005,Engineering,45,43,0,2,0,9,3,95.56,2026-07-15T18:00:00+05:00,Validated
2026-07-15,DEPARTMENT-006,Operations,45,40,4,1,2,6,2,88.89,2026-07-15T18:00:00+05:00,Validated
2026-07-15,DEPARTMENT-007,IT,45,42,2,1,6,4,1,93.33,2026-07-15T18:00:00+05:00,Validated
2026-07-15,DEPARTMENT-008,Medical Care,45,40,2,3,10,10,10,88.89,2026-07-15T18:00:00+05:00,Validated
2026-07-15,DEPARTMENT-009,Training & Development,45,42,3,0,8,2,0,93.33,2026-07-15T18:00:00+05:00,Validated
2026-07-15,DEPARTMENT-010,Administration & Facilities,45,40,1,4,6,0,0,88.89,2026-07-15T18:00:00+05:00,Validated
2026-07-15,DEPARTMENT-011,Legal & Compliance,45,43,1,1,5,0,0,95.56,2026-07-15T18:00:00+05:00,Validated
2026-07-15,DEPARTMENT-012,Procurement & Supply Chain,45,43,0,2,10,3,1,95.56,2026-07-15T18:00:00+05:00,Validated
2026-07-15,DEPARTMENT-013,Logistics & Warehouse,45,42,1,2,12,8,2,93.33,2026-07-15T18:00:00+05:00,Validated
2026-07-15,DEPARTMENT-014,Production & Manufacturing,45,41,1,3,17,11,11,91.11,2026-07-15T18:00:00+05:00,Validated
2026-07-15,DEPARTMENT-015,Quality Assurance,45,44,0,1,3,5,1,97.78,2026-07-15T18:00:00+05:00,Validated
2026-07-15,DEPARTMENT-016,Research & Development,45,42,1,2,8,7,2,93.33,2026-07-15T18:00:00+05:00,Validated
2026-07-16,DEPARTMENT-001,HR,45,41,4,0,1,0,0,91.11,2026-07-16T18:00:00+05:00,Validated
2026-07-16,DEPARTMENT-002,Finance,45,42,3,0,7,3,1,93.33,2026-07-16T18:00:00+05:00,Validated
2026-07-16,DEPARTMENT-003,Sales,45,43,2,0,5,7,2,95.56,2026-07-16T18:00:00+05:00,Validated
2026-07-16,DEPARTMENT-004,Customer Support,45,41,2,2,0,5,1,91.11,2026-07-16T18:00:00+05:00,Validated
2026-07-16,DEPARTMENT-005,Engineering,45,39,4,2,3,9,3,86.67,2026-07-16T18:00:00+05:00,Validated
2026-07-16,DEPARTMENT-006,Operations,45,43,2,0,4,6,2,95.56,2026-07-16T18:00:00+05:00,Validated
2026-07-16,DEPARTMENT-007,IT,45,41,1,3,6,4,1,91.11,2026-07-16T18:00:00+05:00,Validated
2026-07-16,DEPARTMENT-008,Medical Care,45,38,2,5,16,10,10,84.44,2026-07-16T18:00:00+05:00,Validated
2026-07-16,DEPARTMENT-009,Training & Development,45,44,1,0,9,2,0,97.78,2026-07-16T18:00:00+05:00,Validated
2026-07-16,DEPARTMENT-010,Administration & Facilities,45,39,4,2,5,0,0,86.67,2026-07-16T18:00:00+05:00,Validated
2026-07-16,DEPARTMENT-011,Legal & Compliance,45,41,1,3,6,0,0,91.11,2026-07-16T18:00:00+05:00,Validated
2026-07-16,DEPARTMENT-012,Procurement & Supply Chain,45,41,2,2,9,3,1,91.11,2026-07-16T18:00:00+05:00,Validated
2026-07-16,DEPARTMENT-013,Logistics & Warehouse,45,44,0,1,24,8,2,97.78,2026-07-16T18:00:00+05:00,Validated
2026-07-16,DEPARTMENT-014,Production & Manufacturing,45,43,2,0,9,11,11,95.56,2026-07-16T18:00:00+05:00,Validated
2026-07-16,DEPARTMENT-015,Quality Assurance,45,43,0,2,6,5,1,95.56,2026-07-16T18:00:00+05:00,Validated
2026-07-16,DEPARTMENT-016,Research & Development,45,39,3,3,6,7,2,86.67,2026-07-16T18:00:00+05:00,Validated
2026-07-17,DEPARTMENT-001,HR,45,40,2,3,4,0,0,88.89,2026-07-17T18:00:00+05:00,Validated
2026-07-17,DEPARTMENT-002,Finance,45,44,1,0,9,3,1,97.78,2026-07-17T18:00:00+05:00,Validated
2026-07-17,DEPARTMENT-003,Sales,45,41,4,0,7,7,2,91.11,2026-07-17T18:00:00+05:00,Validated
2026-07-17,DEPARTMENT-004,Customer Support,45,39,2,4,6,5,1,86.67,2026-07-17T18:00:00+05:00,Validated
2026-07-17,DEPARTMENT-005,Engineering,45,42,3,0,10,9,3,93.33,2026-07-17T18:00:00+05:00,Validated
2026-07-17,DEPARTMENT-006,Operations,45,40,2,3,4,6,2,88.89,2026-07-17T18:00:00+05:00,Validated
2026-07-17,DEPARTMENT-007,IT,45,43,2,0,4,4,1,95.56,2026-07-17T18:00:00+05:00,Validated
2026-07-17,DEPARTMENT-008,Medical Care,45,44,0,1,9,10,10,97.78,2026-07-17T18:00:00+05:00,Validated
2026-07-17,DEPARTMENT-009,Training & Development,45,42,2,1,0,2,0,93.33,2026-07-17T18:00:00+05:00,Validated
2026-07-17,DEPARTMENT-010,Administration & Facilities,45,44,0,1,5,0,0,97.78,2026-07-17T18:00:00+05:00,Validated
2026-07-17,DEPARTMENT-011,Legal & Compliance,45,43,1,1,8,0,0,95.56,2026-07-17T18:00:00+05:00,Validated
2026-07-17,DEPARTMENT-012,Procurement & Supply Chain,45,44,0,1,14,3,1,97.78,2026-07-17T18:00:00+05:00,Validated
2026-07-17,DEPARTMENT-013,Logistics & Warehouse,45,43,1,1,16,8,2,95.56,2026-07-17T18:00:00+05:00,Validated
2026-07-17,DEPARTMENT-014,Production & Manufacturing,45,43,0,2,17,11,11,95.56,2026-07-17T18:00:00+05:00,Validated
2026-07-17,DEPARTMENT-015,Quality Assurance,45,40,3,2,11,5,1,88.89,2026-07-17T18:00:00+05:00,Validated
2026-07-17,DEPARTMENT-016,Research & Development,45,43,1,1,8,7,2,95.56,2026-07-17T18:00:00+05:00,Validated
2026-07-18,DEPARTMENT-001,HR,45,40,3,2,8,0,0,88.89,2026-07-18T18:00:00+05:00,Validated
2026-07-18,DEPARTMENT-002,Finance,45,35,3,7,3,3,1,77.78,2026-07-18T18:00:00+05:00,Validated
2026-07-18,DEPARTMENT-003,Sales,45,38,2,5,4,7,2,84.44,2026-07-18T18:00:00+05:00,Validated
2026-07-18,DEPARTMENT-004,Customer Support,45,35,1,9,15,5,1,77.78,2026-07-18T18:00:00+05:00,Validated
2026-07-18,DEPARTMENT-005,Engineering,45,42,0,3,1,9,3,93.33,2026-07-18T18:00:00+05:00,Validated
2026-07-18,DEPARTMENT-006,Operations,45,41,1,3,10,6,2,91.11,2026-07-18T18:00:00+05:00,Validated
2026-07-18,DEPARTMENT-007,IT,45,38,1,6,5,4,1,84.44,2026-07-18T18:00:00+05:00,Validated
2026-07-18,DEPARTMENT-008,Medical Care,45,37,1,7,10,10,10,82.22,2026-07-18T18:00:00+05:00,Validated
2026-07-18,DEPARTMENT-009,Training & Development,45,39,1,5,11,2,0,86.67,2026-07-18T18:00:00+05:00,Validated
2026-07-18,DEPARTMENT-010,Administration & Facilities,45,35,4,6,8,0,0,77.78,2026-07-18T18:00:00+05:00,Validated
2026-07-18,DEPARTMENT-011,Legal & Compliance,45,39,1,5,6,0,0,86.67,2026-07-18T18:00:00+05:00,Validated
2026-07-18,DEPARTMENT-012,Procurement & Supply Chain,45,37,2,6,6,3,1,82.22,2026-07-18T18:00:00+05:00,Validated
2026-07-18,DEPARTMENT-013,Logistics & Warehouse,45,38,2,5,16,8,2,84.44,2026-07-18T18:00:00+05:00,Validated
2026-07-18,DEPARTMENT-014,Production & Manufacturing,45,37,1,7,11,11,11,82.22,2026-07-18T18:00:00+05:00,Validated
2026-07-18,DEPARTMENT-015,Quality Assurance,45,38,1,6,7,5,1,84.44,2026-07-18T18:00:00+05:00,Validated
2026-07-18,DEPARTMENT-016,Research & Development,45,35,1,9,7,7,2,77.78,2026-07-18T18:00:00+05:00,Validated
2026-07-19,DEPARTMENT-001,HR,45,42,0,3,7,0,0,93.33,2026-07-19T18:00:00+05:00,Validated
2026-07-19,DEPARTMENT-002,Finance,45,36,3,6,0,3,1,80.0,2026-07-19T18:00:00+05:00,Validated
2026-07-19,DEPARTMENT-003,Sales,45,38,1,6,3,7,2,84.44,2026-07-19T18:00:00+05:00,Validated
2026-07-19,DEPARTMENT-004,Customer Support,45,35,2,8,13,5,1,77.78,2026-07-19T18:00:00+05:00,Validated
2026-07-19,DEPARTMENT-005,Engineering,45,37,3,5,8,9,3,82.22,2026-07-19T18:00:00+05:00,Validated
2026-07-19,DEPARTMENT-006,Operations,45,37,2,6,6,6,2,82.22,2026-07-19T18:00:00+05:00,Validated
2026-07-19,DEPARTMENT-007,IT,45,40,1,4,4,4,1,88.89,2026-07-19T18:00:00+05:00,Validated
2026-07-19,DEPARTMENT-008,Medical Care,45,40,0,5,21,10,10,88.89,2026-07-19T18:00:00+05:00,Validated
2026-07-19,DEPARTMENT-009,Training & Development,45,39,2,4,5,2,0,86.67,2026-07-19T18:00:00+05:00,Validated
2026-07-19,DEPARTMENT-010,Administration & Facilities,45,39,1,5,16,0,0,86.67,2026-07-19T18:00:00+05:00,Validated
2026-07-19,DEPARTMENT-011,Legal & Compliance,45,40,2,3,3,0,0,88.89,2026-07-19T18:00:00+05:00,Validated
2026-07-19,DEPARTMENT-012,Procurement & Supply Chain,45,42,0,3,6,3,1,93.33,2026-07-19T18:00:00+05:00,Validated
2026-07-19,DEPARTMENT-013,Logistics & Warehouse,45,36,2,7,15,8,2,80.0,2026-07-19T18:00:00+05:00,Validated
2026-07-19,DEPARTMENT-014,Production & Manufacturing,45,37,2,6,12,11,11,82.22,2026-07-19T18:00:00+05:00,Validated
2026-07-19,DEPARTMENT-015,Quality Assurance,45,41,0,4,16,5,1,91.11,2026-07-19T18:00:00+05:00,Validated
2026-07-19,DEPARTMENT-016,Research & Development,45,39,2,4,7,7,2,86.67,2026-07-19T18:00:00+05:00,Validated
2026-07-20,DEPARTMENT-001,HR,45,41,2,2,9,0,0,91.11,2026-07-20T18:00:00+05:00,Validated
2026-07-20,DEPARTMENT-002,Finance,45,42,3,0,8,3,1,93.33,2026-07-20T18:00:00+05:00,Validated
2026-07-20,DEPARTMENT-003,Sales,45,42,2,1,13,7,2,93.33,2026-07-20T18:00:00+05:00,Validated
2026-07-20,DEPARTMENT-004,Customer Support,45,41,0,4,3,5,1,91.11,2026-07-20T18:00:00+05:00,Validated
2026-07-20,DEPARTMENT-005,Engineering,45,45,0,0,9,9,3,100.0,2026-07-20T18:00:00+05:00,Validated
2026-07-20,DEPARTMENT-006,Operations,45,42,0,3,5,6,2,93.33,2026-07-20T18:00:00+05:00,Validated
2026-07-20,DEPARTMENT-007,IT,45,40,4,1,5,4,1,88.89,2026-07-20T18:00:00+05:00,Validated
2026-07-20,DEPARTMENT-008,Medical Care,45,44,0,1,11,10,10,97.78,2026-07-20T18:00:00+05:00,Validated
2026-07-20,DEPARTMENT-009,Training & Development,45,41,3,1,8,2,0,91.11,2026-07-20T18:00:00+05:00,Validated
2026-07-20,DEPARTMENT-010,Administration & Facilities,45,43,2,0,9,0,0,95.56,2026-07-20T18:00:00+05:00,Validated
2026-07-20,DEPARTMENT-011,Legal & Compliance,45,38,4,3,4,0,0,84.44,2026-07-20T18:00:00+05:00,Validated
2026-07-20,DEPARTMENT-012,Procurement & Supply Chain,45,44,1,0,8,3,1,97.78,2026-07-20T18:00:00+05:00,Validated
2026-07-20,DEPARTMENT-013,Logistics & Warehouse,45,39,4,2,14,8,2,86.67,2026-07-20T18:00:00+05:00,Validated
2026-07-20,DEPARTMENT-014,Production & Manufacturing,45,42,2,1,19,11,11,93.33,2026-07-20T18:00:00+05:00,Validated
2026-07-20,DEPARTMENT-015,Quality Assurance,45,41,1,3,5,5,1,91.11,2026-07-20T18:00:00+05:00,Validated
2026-07-20,DEPARTMENT-016,Research & Development,45,43,1,1,6,7,2,95.56,2026-07-20T18:00:00+05:00,Validated
2026-07-21,DEPARTMENT-001,HR,45,42,0,3,11,0,0,93.33,2026-07-21T18:00:00+05:00,Validated
2026-07-21,DEPARTMENT-002,Finance,45,43,2,0,1,3,1,95.56,2026-07-21T18:00:00+05:00,Validated
2026-07-21,DEPARTMENT-003,Sales,45,38,5,2,0,7,2,84.44,2026-07-21T18:00:00+05:00,Validated
2026-07-21,DEPARTMENT-004,Customer Support,45,41,1,3,5,5,1,91.11,2026-07-21T18:00:00+05:00,Validated
2026-07-21,DEPARTMENT-005,Engineering,45,40,1,4,7,9,3,88.89,2026-07-21T18:00:00+05:00,Validated
2026-07-21,DEPARTMENT-006,Operations,45,41,2,2,6,6,2,91.11,2026-07-21T18:00:00+05:00,Validated
2026-07-21,DEPARTMENT-007,IT,45,39,2,4,11,4,1,86.67,2026-07-21T18:00:00+05:00,Validated
2026-07-21,DEPARTMENT-008,Medical Care,45,44,0,1,13,10,10,97.78,2026-07-21T18:00:00+05:00,Validated
2026-07-21,DEPARTMENT-009,Training & Development,45,39,3,3,5,2,0,86.67,2026-07-21T18:00:00+05:00,Validated
2026-07-21,DEPARTMENT-010,Administration & Facilities,45,38,2,5,8,0,0,84.44,2026-07-21T18:00:00+05:00,Validated
2026-07-21,DEPARTMENT-011,Legal & Compliance,45,40,3,2,6,0,0,88.89,2026-07-21T18:00:00+05:00,Validated
2026-07-21,DEPARTMENT-012,Procurement & Supply Chain,45,44,1,0,4,3,1,97.78,2026-07-21T18:00:00+05:00,Validated
2026-07-21,DEPARTMENT-013,Logistics & Warehouse,45,41,0,4,16,8,2,91.11,2026-07-21T18:00:00+05:00,Validated
2026-07-21,DEPARTMENT-014,Production & Manufacturing,45,41,4,0,15,11,11,91.11,2026-07-21T18:00:00+05:00,Validated
2026-07-21,DEPARTMENT-015,Quality Assurance,45,43,2,0,1,5,1,95.56,2026-07-21T18:00:00+05:00,Validated
2026-07-21,DEPARTMENT-016,Research & Development,45,42,1,2,5,7,2,93.33,2026-07-21T18:00:00+05:00,Validated
2026-07-22,DEPARTMENT-001,HR,45,44,1,0,2,0,0,97.78,2026-07-22T18:00:00+05:00,Validated
2026-07-22,DEPARTMENT-002,Finance,45,42,3,0,9,3,1,93.33,2026-07-22T18:00:00+05:00,Validated
2026-07-22,DEPARTMENT-003,Sales,45,44,1,0,0,7,2,97.78,2026-07-22T18:00:00+05:00,Validated
2026-07-22,DEPARTMENT-004,Customer Support,45,41,2,2,5,5,1,91.11,2026-07-22T18:00:00+05:00,Validated
2026-07-22,DEPARTMENT-005,Engineering,45,44,0,1,0,9,3,97.78,2026-07-22T18:00:00+05:00,Validated
2026-07-22,DEPARTMENT-006,Operations,45,45,0,0,11,6,2,100.0,2026-07-22T18:00:00+05:00,Validated
2026-07-22,DEPARTMENT-007,IT,45,43,2,0,16,4,1,95.56,2026-07-22T18:00:00+05:00,Validated
2026-07-22,DEPARTMENT-008,Medical Care,45,43,0,2,7,10,10,95.56,2026-07-22T18:00:00+05:00,Validated
2026-07-22,DEPARTMENT-009,Training & Development,45,44,0,1,5,2,0,97.78,2026-07-22T18:00:00+05:00,Validated
2026-07-22,DEPARTMENT-010,Administration & Facilities,45,44,1,0,0,0,0,97.78,2026-07-22T18:00:00+05:00,Validated
2026-07-22,DEPARTMENT-011,Legal & Compliance,45,39,3,3,1,0,0,86.67,2026-07-22T18:00:00+05:00,Validated
2026-07-22,DEPARTMENT-012,Procurement & Supply Chain,45,42,3,0,3,3,1,93.33,2026-07-22T18:00:00+05:00,Validated
2026-07-22,DEPARTMENT-013,Logistics & Warehouse,45,38,1,6,15,8,2,84.44,2026-07-22T18:00:00+05:00,Validated
2026-07-22,DEPARTMENT-014,Production & Manufacturing,45,41,3,1,12,11,11,91.11,2026-07-22T18:00:00+05:00,Validated
2026-07-22,DEPARTMENT-015,Quality Assurance,45,41,2,2,2,5,1,91.11,2026-07-22T18:00:00+05:00,Validated
2026-07-22,DEPARTMENT-016,Research & Development,45,39,3,3,4,7,2,86.67,2026-07-22T18:00:00+05:00,Validated
2026-07-23,DEPARTMENT-001,HR,45,42,3,0,8,0,0,93.33,2026-07-23T18:00:00+05:00,Validated
2026-07-23,DEPARTMENT-002,Finance,45,44,1,0,8,3,1,97.78,2026-07-23T18:00:00+05:00,Validated
2026-07-23,DEPARTMENT-003,Sales,45,43,2,0,0,7,2,95.56,2026-07-23T18:00:00+05:00,Validated
2026-07-23,DEPARTMENT-004,Customer Support,45,45,0,0,10,5,1,100.0,2026-07-23T18:00:00+05:00,Validated
2026-07-23,DEPARTMENT-005,Engineering,45,42,2,1,9,9,3,93.33,2026-07-23T18:00:00+05:00,Validated
2026-07-23,DEPARTMENT-006,Operations,45,43,1,1,4,6,2,95.56,2026-07-23T18:00:00+05:00,Validated
2026-07-23,DEPARTMENT-007,IT,45,43,0,2,9,4,1,95.56,2026-07-23T18:00:00+05:00,Validated
2026-07-23,DEPARTMENT-008,Medical Care,45,40,2,3,12,10,10,88.89,2026-07-23T18:00:00+05:00,Validated
2026-07-23,DEPARTMENT-009,Training & Development,45,44,1,0,5,2,0,97.78,2026-07-23T18:00:00+05:00,Validated
2026-07-23,DEPARTMENT-010,Administration & Facilities,45,43,1,1,4,0,0,95.56,2026-07-23T18:00:00+05:00,Validated
2026-07-23,DEPARTMENT-011,Legal & Compliance,45,43,2,0,8,0,0,95.56,2026-07-23T18:00:00+05:00,Validated
2026-07-23,DEPARTMENT-012,Procurement & Supply Chain,45,45,0,0,13,3,1,100.0,2026-07-23T18:00:00+05:00,Validated
2026-07-23,DEPARTMENT-013,Logistics & Warehouse,45,43,1,1,13,8,2,95.56,2026-07-23T18:00:00+05:00,Validated
2026-07-23,DEPARTMENT-014,Production & Manufacturing,45,43,1,1,15,11,11,95.56,2026-07-23T18:00:00+05:00,Validated
2026-07-23,DEPARTMENT-015,Quality Assurance,45,42,2,1,12,5,1,93.33,2026-07-23T18:00:00+05:00,Validated
2026-07-23,DEPARTMENT-016,Research & Development,45,45,0,0,5,7,2,100.0,2026-07-23T18:00:00+05:00,Validated
2026-07-24,DEPARTMENT-001,HR,45,43,2,0,6,0,0,95.56,2026-07-24T18:00:00+05:00,Validated
2026-07-24,DEPARTMENT-002,Finance,45,43,0,2,5,3,1,95.56,2026-07-24T18:00:00+05:00,Validated
2026-07-24,DEPARTMENT-003,Sales,45,40,3,2,10,7,2,88.89,2026-07-24T18:00:00+05:00,Validated
2026-07-24,DEPARTMENT-004,Customer Support,45,42,2,1,9,5,1,93.33,2026-07-24T18:00:00+05:00,Validated
2026-07-24,DEPARTMENT-005,Engineering,45,45,0,0,6,9,3,100.0,2026-07-24T18:00:00+05:00,Validated
2026-07-24,DEPARTMENT-006,Operations,45,42,3,0,7,6,2,93.33,2026-07-24T18:00:00+05:00,Validated
2026-07-24,DEPARTMENT-007,IT,45,42,1,2,9,4,1,93.33,2026-07-24T18:00:00+05:00,Validated
